D s LL
0.01 0 -317.119982681976
0.02 0 -317.892415334915
0.05 0 -317.892415334915
0.01 0.01 -264.289401588908
0.02 0.01 -272.953378169119
0.05 0.01 -286.121309108645
0.01 0.02 -459.743902294052
0.02 0.02 -270.045364079796
0.05 0.02 -184.431232110027
0.01 0.03 -1121.01964382855
0.02 0.03 -985.083290775142
0.05 0.03 -904.993882299676
0.01 0.04 -1453.60555175106
0.02 0.04 -1497.82640065516
0.05 0.04 -1477.06377227202
0.01 0.05 -1588.29201764567
0.02 0.05 -1620.77723338737
0.05 0.05 -1639.82836935071
0.01 0.06 -1683.33474976887
0.02 0.06 -1795.71354698332
0.05 0.06 -1879.08033999104
0.01 0.07 -1848.66208466647
0.02 0.07 -1932.58495134228
0.05 0.07 -1947.77927492535
0.01 0.08 -1986.5405530336
0.02 0.08 -2007.3022944008
0.05 0.08 -1992.55530726084
0.01 0.09 -2050.04819328627
0.02 0.09 -2084.0387585076
0.05 0.09 -2051.07215940958
0.01 0.1 -2077.53075227434
0.02 0.1 -2114.93830173757
0.05 0.1 -2106.49376829603
