D s LL
0.01 0 -25.7917827251323
0.02 0 -25.7917827251323
0.05 0 -25.7917827251323
0.01 0.01 -25.7917827251323
0.02 0.01 -25.7917827251323
0.05 0.01 -25.7917827251323
0.01 0.02 -25.7917827251323
0.02 0.02 -25.7852353465687
0.05 0.02 -24.9898370183734
0.01 0.03 -25.6017688249853
0.02 0.03 -23.8968549153481
0.05 0.03 -22.9730141468589
0.01 0.04 -23.8398206046974
0.02 0.04 -22.0263828503895
0.05 0.04 -20.4265458905401
0.01 0.05 -21.9475760082051
0.02 0.05 -20.2630608454078
0.05 0.05 -18.488511566267
0.01 0.06 -20.3737662553849
0.02 0.06 -19.2389342654565
0.05 0.06 -19.1512314867997
0.01 0.07 -20.381972632172
0.02 0.07 -26.1440307711329
0.05 0.07 -37.5799609313681
0.01 0.08 -26.9493490191924
0.02 0.08 -61.1130825543256
0.05 0.08 -80.3544942906491
0.01 0.09 -53.3720049014498
0.02 0.09 -102.019490252046
0.05 0.09 -118.376993487752
0.01 0.1 -96.0205707000648
0.02 0.1 -123.350724407867
0.05 0.1 -138.682002641085
