D s LL
0.01 0 -55.7605284706195
0.02 0 -55.7605284706195
0.05 0 -55.7605284706195
0.01 0.01 -55.7536656050852
0.02 0.01 -55.6548682358443
0.05 0.01 -55.7605284706195
0.01 0.02 -55.0295049769737
0.02 0.02 -54.5723243835511
0.05 0.02 -54.7220748127
0.01 0.03 -53.8440238874152
0.02 0.03 -52.4315941660712
0.05 0.03 -49.8882137378558
0.01 0.04 -52.3749481772938
0.02 0.04 -48.6792189525532
0.05 0.04 -43.8435400407306
0.01 0.05 -49.7227529546909
0.02 0.05 -43.4249067307854
0.05 0.05 -40.3076124594352
0.01 0.06 -46.8504807055419
0.02 0.06 -45.4165143072343
0.05 0.06 -78.3603629108296
0.01 0.07 -47.0044760519512
0.02 0.07 -82.2491909661417
0.05 0.07 -148.4715169279
0.01 0.08 -67.7799236454708
0.02 0.08 -129.686825403977
0.05 0.08 -165.32866876354
0.01 0.09 -99.6876468120422
0.02 0.09 -170.916605270888
0.05 0.09 -178.679473600029
0.01 0.1 -138.349743629398
0.02 0.1 -205.829167002052
0.05 0.1 -212.05718740696
