D s LL
0.01 0 -15.1771726139932
0.02 0 -15.1771726139932
0.05 0 -15.1771726139932
0.01 0.01 -15.1771726139932
0.02 0.01 -15.1771726139932
0.05 0.01 -15.1771726139932
0.01 0.02 -15.1771726139932
0.02 0.02 -15.1771726139932
0.05 0.02 -14.4733569855218
0.01 0.03 -15.1771726139932
0.02 0.03 -14.4702996073311
0.05 0.03 -12.3027732286274
0.01 0.04 -14.9949498177038
0.02 0.04 -12.6603176737108
0.05 0.04 -9.69834942960662
0.01 0.05 -13.7534620674694
0.02 0.05 -10.6187935971245
0.05 0.05 -7.99843671575172
0.01 0.06 -12.1778238194934
0.02 0.06 -9.50201428168842
0.05 0.06 -12.4974465140251
0.01 0.07 -10.6100601832267
0.02 0.07 -17.269150499265
0.05 0.07 -57.7682993231366
0.01 0.08 -11.7243490523348
0.02 0.08 -47.4052075369372
0.05 0.08 -102.291736087557
0.01 0.09 -19.5847063146365
0.02 0.09 -79.4986136753136
0.05 0.09 -114.107473534321
0.01 0.1 -38.4943562051415
0.02 0.1 -101.950708926067
0.05 0.1 -119.980968766568
