D s LL
0.01 0 -9.24774049347084
0.02 0 -9.24774049347084
0.05 0 -9.24774049347084
0.01 0.01 -9.24774049347084
0.02 0.01 -9.24774049347084
0.05 0.01 -9.24774049347084
0.01 0.02 -9.24774049347084
0.02 0.02 -9.24774049347084
0.05 0.02 -9.18583026468807
0.01 0.03 -9.24774049347084
0.02 0.03 -9.24774049347084
0.05 0.03 -8.85429366877658
0.01 0.04 -9.24774049347084
0.02 0.04 -9.11746734429234
0.05 0.04 -8.52641016087335
0.01 0.05 -9.24774049347084
0.02 0.05 -8.78657367129485
0.05 0.05 -7.95962850966191
0.01 0.06 -9.24774049347084
0.02 0.06 -8.45968697994312
0.05 0.06 -7.2551234144284
0.01 0.07 -9.21522790609883
0.02 0.07 -8.13849030917799
0.05 0.07 -6.5721172785658
0.01 0.08 -8.88394178226397
0.02 0.08 -7.82536087865786
0.05 0.08 -5.92074477881349
0.01 0.09 -8.55652858037018
0.02 0.09 -7.33983017105975
0.05 0.09 -5.31593830081344
0.01 0.1 -8.2345905201553
0.02 0.1 -6.66473512249455
0.05 0.1 -4.77969445775986
