D s LL
0.01 0 -316.31325930171
0.02 0 -315.016589372531
0.05 0 -316.760342798179
0.01 0.01 -297.56048378428
0.02 0.01 -278.484503221706
0.05 0.01 -251.141270932705
0.01 0.02 -588.757085045569
0.02 0.02 -583.696375429192
0.05 0.02 -586.325012941939
0.01 0.03 -959.043321219223
0.02 0.03 -893.818310976621
0.05 0.03 -850.95236621481
0.01 0.04 -1141.83269629421
0.02 0.04 -1218.20623137582
0.05 0.04 -1112.31118356467
0.01 0.05 -1263.81833383221
0.02 0.05 -1346.29624838034
0.05 0.05 -1330.68198354998
0.01 0.06 -1387.17165947419
0.02 0.06 -1407.87721202237
0.05 0.06 -1378.61297943771
0.01 0.07 -1475.98699557057
0.02 0.07 -1498.75605868333
0.05 0.07 -1471.61832307186
0.01 0.08 -1534.59144441691
0.02 0.08 -1607.73236303907
0.05 0.08 -1616.344275745
0.01 0.09 -1594.3299300275
0.02 0.09 -1721.44509300158
0.05 0.09 -1727.92137491211
0.01 0.1 -1667.13382989318
0.02 0.1 -1807.28807387296
0.05 0.1 -1817.11503663712
