D s LL
0.01 0 -13.7707280077313
0.02 0 -12.9667935525557
0.05 0 -12.5044452121602
0.01 0.01 -13.4247730830255
0.02 0.01 -12.5890063872391
0.05 0.01 -12.1029893688696
0.01 0.02 -13.1069932256377
0.02 0.02 -12.2385603924037
0.05 0.02 -11.7180457433109
0.01 0.03 -12.8290065314562
0.02 0.03 -11.9263979163467
0.05 0.03 -11.3557561906815
0.01 0.04 -12.6073823972115
0.02 0.04 -11.6680337855444
0.05 0.04 -11.0247180226406
0.01 0.05 -12.46577223622
0.02 0.05 -11.4855060454088
0.05 0.05 -10.7369924100175
0.01 0.06 -12.4378990873626
0.02 0.06 -11.4101430463752
0.05 0.06 -10.5095277917139
0.01 0.07 -12.5505626718815
0.02 0.07 -11.4864296111701
0.05 0.07 -10.3661590022185
0.01 0.08 -12.8783536739755
0.02 0.08 -11.7772475213364
0.05 0.08 -10.3403860388507
0.01 0.09 -13.5268458756003
0.02 0.09 -12.3705649849159
0.05 0.09 -10.4791614494793
0.01 0.1 -14.6172562105027
0.02 0.1 -13.3869579165579
0.05 0.1 -10.8478679607749
