D s LL
0.01 0 -44.5445496376591
0.02 0 -44.3112118294851
0.05 0 -44.4624488051217
0.01 0.01 -44.4210697718119
0.02 0.01 -44.1894179883707
0.05 0.01 -44.3394380420704
0.01 0.02 -44.2984925538381
0.02 0.02 -44.0687563575152
0.05 0.02 -44.217383737707
0.01 0.03 -44.1769414176144
0.02 0.03 -43.5056534783564
0.05 0.03 -42.8226580088577
0.01 0.04 -43.6768507323549
0.02 0.04 -42.3149769372952
0.05 0.04 -40.899812372884
0.01 0.05 -43.0262460173802
0.02 0.05 -40.6522631751454
0.05 0.05 -38.7416901561121
0.01 0.06 -41.9842204675857
0.02 0.06 -38.9028390397464
0.05 0.06 -36.0006655620561
0.01 0.07 -40.6581373089648
0.02 0.07 -37.2319386886058
0.05 0.07 -33.4176240729666
0.01 0.08 -39.090533577926
0.02 0.08 -35.4286438943804
0.05 0.08 -31.2870516845509
0.01 0.09 -37.4821728088765
0.02 0.09 -33.6020281710354
0.05 0.09 -30.3159531451833
0.01 0.1 -36.1437912453456
0.02 0.1 -32.8273104006289
0.05 0.1 -32.3894314360917
